0,1,2
"{'id': 'MONDO:0007193', 'label': 'primary biliary cholangitis 1'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}"
"{'id': 'MONDO:0013755', 'label': 'PYCR1-related de Barsy syndrome'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000007', 'label': 'Autosomal recessive inheritance'}"
"{'id': 'MONDO:0014612', 'label': 'pulmonary fibrosis and/or bone marrow failure, Telomere-related, 4'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0000006', 'label': 'Autosomal dominant inheritance'}"
"{'id': 'HGNC:19988', 'label': 'ANAPC1'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0016368', 'label': 'Rothmund-Thomson syndrome type 1'}"
"{'id': 'HGNC:4861', 'label': 'HELLS'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0000133', 'label': 'immunodeficiency-centromeric instability-facial anomalies syndrome'}"
"{'id': 'HGNC:2979', 'label': 'DNMT3B'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0000133', 'label': 'immunodeficiency-centromeric instability-facial anomalies syndrome'}"
"{'id': 'HGNC:14628', 'label': 'CDCA7'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0000133', 'label': 'immunodeficiency-centromeric instability-facial anomalies syndrome'}"
"{'id': 'HGNC:21143', 'label': 'ZBTB24'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0000133', 'label': 'immunodeficiency-centromeric instability-facial anomalies syndrome'}"
"{'id': 'HGNC:9175', 'label': 'POLD1'}",{'label': 'biolink:gene_associated_with_condition'},"{'id': 'MONDO:0014157', 'label': 'mandibular hypoplasia-deafness-progeroid syndrome'}"
"{'id': 'HGNC:3436', 'label': 'ERCC4'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014108', 'label': 'Fanconi anemia complementation group Q'}"
"{'id': 'HGNC:9949', 'label': 'RECQL4'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0016369', 'label': 'Rothmund-Thomson syndrome type 2'}"
"{'id': 'HGNC:1100', 'label': 'BRCA1'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0054748', 'label': 'Fanconi anemia, complementation group S'}"
"{'id': 'HGNC:25539', 'label': 'RFWD3'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0044325', 'label': 'Fanconi anemia, complementation group W'}"
"{'id': 'HGNC:1101', 'label': 'BRCA2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0011584', 'label': 'Fanconi anemia complementation group D1'}"
"{'id': 'HGNC:3586', 'label': 'FANCE'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0010953', 'label': 'Fanconi anemia complementation group E'}"
"{'id': 'HGNC:25009', 'label': 'UBE2T'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014638', 'label': 'Fanconi anemia complementation group T'}"
"{'id': 'HGNC:15888', 'label': 'RTEL1'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014613', 'label': 'pulmonary fibrosis and/or bone marrow failure, Telomere-related, 3'}"
"{'id': 'HGNC:10799', 'label': 'SFTPA2'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0800029', 'label': 'interstitial lung disease 2'}"
"{'id': 'HGNC:10802', 'label': 'SFTPC'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0800029', 'label': 'interstitial lung disease 2'}"
"{'id': 'HGNC:7516', 'label': 'MUC5B'}",{'label': 'biolink:contributes_to'},"{'id': 'MONDO:0800029', 'label': 'interstitial lung disease 2'}"
"{'id': 'HGNC:8609', 'label': 'PARN'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0014612', 'label': 'pulmonary fibrosis and/or bone marrow failure, Telomere-related, 4'}"
"{'id': 'HGNC:11730', 'label': 'TERT'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0800029', 'label': 'interstitial lung disease 2'}"
"{'id': 'HGNC:20473', 'label': 'BRIP1'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0012187', 'label': 'Fanconi anemia complementation group J'}"
"{'id': 'CHEBI:59905', 'label': 'dopaminium(1+)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'CHEBI:8707', 'label': 'quetiapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'CHEBI:10119', 'label': 'ziprasidone'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'CHEBI:3766', 'label': 'clozapine'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'HGNC:3023', 'label': 'DRD2'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'HGNC:3024', 'label': 'DRD3'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'HGNC:3025', 'label': 'DRD4'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'HGNC:3026', 'label': 'DRD5'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'HGNC:3020', 'label': 'DRD1'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-HSA-390651', 'label': 'Dopamine receptors'}"
"{'id': 'HGNC:4076', 'label': 'GABRA2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007018', 'label': 'Attention deficit hyperactivity disorder'}"
"{'id': 'HGNC:4082', 'label': 'GABRB2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007018', 'label': 'Attention deficit hyperactivity disorder'}"
"{'id': 'HGNC:4083', 'label': 'GABRB3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007018', 'label': 'Attention deficit hyperactivity disorder'}"
"{'id': 'HGNC:4087', 'label': 'GABRG2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0007018', 'label': 'Attention deficit hyperactivity disorder'}"
"{'id': 'CHEBI:134396', 'label': 'secondary allylic alcohol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:134361', 'label': 'allylic alcohol'}"
"{'id': 'CHEBI:134396', 'label': 'secondary allylic alcohol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35681', 'label': 'secondary alcohol'}"
"{'id': 'CHEBI:15551', 'label': 'prostaglandin E2'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:26338', 'label': 'prostaglandins E'}"
"{'id': 'CHEBI:16113', 'label': 'cholesterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:131619', 'label': 'C27-steroid'}"
"{'id': 'CHEBI:16113', 'label': 'cholesterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:1722', 'label': '3beta-hydroxy-Delta(5)-steroid'}"
"{'id': 'CHEBI:16113', 'label': 'cholesterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35348', 'label': '3beta-sterol'}"
"{'id': 'CHEBI:16113', 'label': 'cholesterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:50401', 'label': 'cholestanoid'}"
"{'id': 'CHEBI:16521', 'label': 'lanosterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:138029', 'label': '14alpha-methyl steroid'}"
"{'id': 'CHEBI:16521', 'label': 'lanosterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:26893', 'label': 'tetracyclic triterpenoid'}"
"{'id': 'CHEBI:16521', 'label': 'lanosterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35348', 'label': '3beta-sterol'}"
"{'id': 'CHEBI:16521', 'label': 'lanosterol'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:20265', 'label': 'lanostane'}"
"{'id': 'CHEBI:167095', 'label': 'secondary fatty alcohol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35681', 'label': 'secondary alcohol'}"
"{'id': 'CHEBI:16933', 'label': 'ergosterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:1722', 'label': '3beta-hydroxy-Delta(5)-steroid'}"
"{'id': 'CHEBI:15551', 'label': 'prostaglandin E2'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:606564', 'label': 'prostaglandin E2(1-)'}"
"{'id': 'CHEBI:15551', 'label': 'prostaglandin E2'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:36063', 'label': 'oxytocic'}"
"{'id': 'CHEBI:167095', 'label': 'secondary fatty alcohol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:24026', 'label': 'fatty alcohol'}"
"{'id': 'CHEBI:16581', 'label': 'pregnenolone'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:1722', 'label': '3beta-hydroxy-Delta(5)-steroid'}"
"{'id': 'CHEBI:16581', 'label': 'pregnenolone'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:36885', 'label': '20-oxo steroid'}"
"{'id': 'CHEBI:16581', 'label': 'pregnenolone'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:61313', 'label': 'C21-steroid'}"
"{'id': 'CHEBI:16581', 'label': 'pregnenolone'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:8386', 'label': 'pregnane'}"
"{'id': 'CHEBI:145790', 'label': 'mupirocin(1-)'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:7025', 'label': 'mupirocin'}"
"{'id': 'CHEBI:16933', 'label': 'ergosterol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35348', 'label': '3beta-sterol'}"
"{'id': 'CHEBI:17002', 'label': 'cholesteryl ester'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16113', 'label': 'cholesterol'}"
"{'id': 'CHEBI:1722', 'label': '3beta-hydroxy-Delta(5)-steroid'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:36836', 'label': '3beta-hydroxy steroid'}"
"{'id': 'CHEBI:17495', 'label': 'cholesteryl beta-D-glucoside'}",{'label': 'biolink:related_to'},"{'id': 'CHEBI:16113', 'label': 'cholesterol'}"
"{'id': 'CHEBI:18249', 'label': 'ergosta-5,7,22,24(28)-tetraen-3beta-ol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:1722', 'label': '3beta-hydroxy-Delta(5)-steroid'}"
"{'id': 'CHEBI:18249', 'label': 'ergosta-5,7,22,24(28)-tetraen-3beta-ol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35348', 'label': '3beta-sterol'}"
"{'id': 'CHEBI:2468', 'label': 'secondary alpha-hydroxy ketone'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35681', 'label': 'secondary alcohol'}"
"{'id': 'CHEBI:17824', 'label': 'propan-2-ol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:167095', 'label': 'secondary fatty alcohol'}"
"{'id': 'CHEBI:17824', 'label': 'propan-2-ol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:35681', 'label': 'secondary alcohol'}"
"{'id': 'CHEBI:17759', 'label': 'cholesta-5,7-dien-3beta-ol'}",{'label': 'biolink:subclass_of'},"{'id': 'CHEBI:1722', 'label': '3beta-hydroxy-Delta(5)-steroid'}"
"{'id': 'HGNC:14938', 'label': 'PIGT'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'HGNC:6199', 'label': 'JRK'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'HGNC:1395', 'label': 'CACNA1H'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'HGNC:11005', 'label': 'SLC2A1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'HGNC:12642', 'label': 'VAMP1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0010826', 'label': 'childhood absence epilepsy'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0016563', 'label': 'progressive supranuclear palsy-corticobasal syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0014165', 'label': 'multiple congenital anomalies-hypotonia-seizures syndrome 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0009502', 'label': 'pyruvate dehydrogenase E2 deficiency'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0007164', 'label': 'spastic ataxia 1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0011886', 'label': 'torsion dystonia 13'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0011299', 'label': 'Huntington disease-like 1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'MONDO:0009764', 'label': 'ocular motor apraxia, Cogan type'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0006961', 'label': 'Jerky head movements'}"
"{'id': 'HP:0003744', 'label': 'Genetic anticipation with paternal anticipation bias'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0003743', 'label': 'Genetic anticipation'}"
"{'id': 'MONDO:0016163', 'label': 'autosomal dominant cerebellar ataxia type II'}",{'label': 'biolink:has_mode_of_inheritance'},"{'id': 'HP:0003744', 'label': 'Genetic anticipation with paternal anticipation bias'}"
"{'id': 'HGNC:10548', 'label': 'ATXN1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003744', 'label': 'Genetic anticipation with paternal anticipation bias'}"
"{'id': 'HGNC:10560', 'label': 'ATXN7'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0003744', 'label': 'Genetic anticipation with paternal anticipation bias'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0009480', 'label': 'Joubert syndrome with oculorenal defect'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:subclass_of'},"{'id': 'MONDO:0018772', 'label': 'Joubert syndrome'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002365', 'label': 'Hypoplasia of the brainstem'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000083', 'label': 'Renal insufficiency'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001252', 'label': 'Hypotonia'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001251', 'label': 'Ataxia'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002084', 'label': 'Encephalocele'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000639', 'label': 'Nystagmus'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001508', 'label': 'Failure to thrive'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000617', 'label': 'Abnormality of ocular smooth pursuit'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002419', 'label': 'Molar tooth sign on MRI'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000218', 'label': 'High palate'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002876', 'label': 'Episodic tachypnea'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000256', 'label': 'Macrocephaly'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0000556', 'label': 'Retinal dystrophy'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002335', 'label': 'Agenesis of cerebellar vermis'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001760', 'label': 'Abnormal foot morphology'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001583', 'label': 'Rotary nystagmus'}"
"{'id': 'MONDO:0011963', 'label': 'Joubert syndrome 2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002871', 'label': 'Central apnea'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4801', 'label': 'HADHA'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:6180', 'label': 'ITPR1'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:30417', 'label': 'SH2B1'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:6181', 'label': 'ITPR2'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:11164', 'label': 'SNRPN'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:30292', 'label': 'G3BP1'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:18714', 'label': 'DCP1A'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:30291', 'label': 'G3BP2'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26407', 'label': 'LSM12'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:2747', 'label': 'DDX6'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:20247', 'label': 'MEPCE'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:28492', 'label': 'FAM76B'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:18676', 'label': 'DDX42'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:1554', 'label': 'CBX4'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9284', 'label': 'PPP1R10'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:19280', 'label': 'METTL17'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:23244', 'label': 'RBM25'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:16463', 'label': 'PRPF40A'}"
"{'id': 'HGNC:31326', 'label': 'ATXN2L'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:30098', 'label': 'CPSF7'}"
"{'id': 'HGNC:30953', 'label': 'ZBTB10'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:16804', 'label': 'WWP2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:11195', 'label': 'SOX2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:8912', 'label': 'PHB1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:17293', 'label': 'PRKD2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:30959', 'label': 'ZC3H7A'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:1100', 'label': 'BRCA1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:20505', 'label': 'H3C15'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:16806', 'label': 'UBR5'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:11875', 'label': 'TMPO'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:2514', 'label': 'CTNNB1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:8647', 'label': 'PCBP1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:19118', 'label': 'TNIP2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:16031', 'label': 'RNF31'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:24912', 'label': 'LARP7'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:10067', 'label': 'RNF4'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:26010', 'label': 'SPDL1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:31326', 'label': 'ATXN2L'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4812', 'label': 'HAP1'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:1461', 'label': 'CAMK2B'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:2194', 'label': 'COL17A1'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:11578', 'label': 'TBC1D1'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:7063', 'label': 'MGST2'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:16422', 'label': 'CARD10'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9394', 'label': 'PICK1'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:11506', 'label': 'SYP'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:11209', 'label': 'SP4'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:7014', 'label': 'MEOX2'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:19360', 'label': 'KLHL12'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:30950', 'label': 'ZNF639'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:20856', 'label': 'THAP1'}"
"{'id': 'HGNC:9154', 'label': 'PNKP'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:11569', 'label': 'TARBP2'}"
"{'id': 'HGNC:4781', 'label': 'H4C1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
"{'id': 'HGNC:6117', 'label': 'IRF2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
"{'id': 'HGNC:19009', 'label': 'CLUAP1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
"{'id': 'HGNC:16090', 'label': 'PGRMC1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
"{'id': 'HGNC:11280', 'label': 'SQSTM1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
"{'id': 'HGNC:12932', 'label': 'TRIM25'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
"{'id': 'HGNC:6636', 'label': 'LMNA'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
"{'id': 'HGNC:9258', 'label': 'PPIE'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9154', 'label': 'PNKP'}"
